2046	the whole thing feels like a ruse , a tactic to cover up the fact that the picture is constructed around a core of flimsy or , worse yet , nonexistent ideas	0
2047	supposedly authentic account of a historical event that 's far too tragic to merit such superficial treatment	0
2048	no laughs	0
2049	but the actors make this worth a peek	1
2050	a gem of a movie	1
2052	it 's exactly the kind of movie toback 's detractors always accuse him of making	0
2053	mr clooney , mr kaufman and all their collaborators are entitled to take a deep bow for fashioning an engrossing entertainment out of an almost sure fire prescription for a critical and commercial disaster	1
2054	it would be churlish to begrudge anyone for receiving whatever consolation that can be found in dragonfly , yet it is impossible to find the film anything but appalling , shamelessly manipulative and contrived , and totally lacking in conviction	0
2055	both deserve better	0
2056	between them , de niro and murphy make showtime the most savory and hilarious guilty pleasure of many a recent movie season	1
2057	upsetting and thought provoking , the film has an odd purity that does n't bring you into the characters so much as it has you study them	1
2058	slap me , i saw this movie	0
2059	visually , ` santa clause 2 ' is wondrously creative	1
2060	a coming of age tale from new zealand whose boozy , languid air is balanced by a rich visual clarity and deeply felt performances across the board	1
2063	hopelessly inane , humorless and under inspired	0
2064	bogdanich is unashamedly pro serbian and makes little attempt to give voice to the other side	0
2065	like a pack of dynamite sticks , built for controversy	0
2066	take any 12 year old boy to see this picture , and he 'll be your slave for a year	1
2067	miyazaki 's nonstop images are so stunning , and his imagination so vivid , that the only possible complaint you could have about spirited away is that there is no rest period , no timeout	1
2068	stage director sam mendes showcases tom hanks as a depression era hit man in this dark tale of revenge	1
2069	veret has a whip smart sense of narrative bluffs	1
2070	ponderous , plodding soap opera disguised as a feature film	0
2071	gets the look and the period trappings right , but it otherwise drowns in a sea of visual and verbal clich s	0
2073	a bittersweet contemporary comedy about benevolent deception , which , while it may not rival the filmmaker 's period pieces , is still very much worth seeing	1
2074	gorgeous to look at but insufferably tedious and turgid a curiously constricted epic	0
2075	then again , in a better movie , you might not have noticed	0
2076	a fairly enjoyable mixture of longest yard and the 1999 guy ritchie caper lock stock and two smoking barrels	1
2079	oedekerk mugs mercilessly , and the genuinely funny jokes are few and far between	0
2080	often silly and gross but it 's rarely as moronic as some campus gross out films	0
2081	spielberg 's first real masterpiece , it deserved all the hearts it won and wins still , 20 years later	1
2082	unlike lrb scorsese 's mean streets rrb , ash wednesday is essentially devoid of interesting characters or even a halfway intriguing plot	0
2084	slow and ponderous , but rohmer 's drama builds to an intense indoor drama about compassion , sacrifice , and christian love in the face of political corruption	1
2085	sheridan 's take on the author 's schoolboy memoir is a rather toothless take on a hard young life	0
2086	godard has never made a more sheerly beautiful film than this unexpectedly moving meditation on love , history , memory , resistance and artistic transcendence	1
2087	under rehearsed and lifeless	0
2088	the film offers an intriguing what if premise	1
2091	rarely have i seen a film so willing to champion the fallibility of the human heart	1
2093	what enlivens this film , beyond the astute direction of cardoso and beautifully detailed performances by all of the actors , is a note of defiance over social dictates	1
2095	it 's hard to quibble with a flick boasting this many genuine cackles , but notorious c h o still feels like a promising work in progress	1
2096	a shoddy male hip hop fantasy filled with guns , expensive cars , lots of naked women and rocawear clothing	0
2097	a strong and confident work which works so well for the first 89 minutes , but ends so horrendously confusing in the final two	1
2098	even the hastily and amateurishly drawn animation can not engage	0
2100	i liked it just enough	1
2101	it 's the funniest american comedy since graffiti bridge	1
2102	after an uncertain start , murder hits and generally sustains a higher plateau with bullock 's memorable first interrogation of gosling	1
2103	although devoid of objectivity and full of nostalgic comments from the now middle aged participants , dogtown and z boys has a compelling story to tell	1
